,Approval_Date,Loan,Valuation,Country,Origin,Joint,App1_Age,App2_Age,App1_G,App2_G,App1_Income,App2_Income,Property_Type,Area,Property_Age,Advance_Date
11015,13/03/2022,147000,182000,0,1,1,51,52,0,0,8160,11840,3,1,86,23/04/2022
11016,29/04/2022,138000,200300,0,2,0,47,,0,,20000,,1,2,6,22/05/2022
11017,29/02/2024,66000,129100,0,2,0,18,,0,,20000,,,0,85,
11018,29/05/2023,158000,211200,0,2,0,75,,0,,24991,,1,0,32,12/06/2023
11019,05/10/2023,117000,171500,,1,1,27,51,0,1,11010,11205,2,0,15,08/11/2023
11020,12/07/2023,217000,261800,0,1,0,43,,0,,22928,,2,,189,
11021,22/09/2022,172000,251300,0,1,0,34,,1,,24849,,2,0,228,
11022,26/07/2022,78000,153300,1,1,0,49,,1,,21220,,2,0,210,
11023,14/09/2021,117000,230500,,1,0,51,,1,,30117,,,0,1,
11024,13/12/2022,212000,237200,0,1,0,44,,1,,20000,,2,0,85,14/01/2023
11025,19/12/2022,81000,141700,0,0,0,52,,1,,20000,,2,0,79,25/01/2023
11026,09/03/2022,134000,184300,0,2,0,18,,0,,20000,,2,2,57,
11027,16/07/2024,204000,414000,0,2,0,40,,0,,34173,,2,1,99,
11028,03/10/2021,256000,391600,0,1,0,66,,1,,35280,,,0,6,
11029,21/02/2023,69000,100800,0,1,0,42,,1,,20000,,2,2,12,
11030,28/04/2024,112000,200700,0,1,1,30,38,1,0,10590,9410,1,0,218,
11031,19/03/2024,204000,348700,0,2,0,45,,1,,30338,,2,1,80,
11032,21/02/2024,537000,808300,0,1,0,75,,0,,60413,,2,0,90,28/03/2024
11033,25/08/2024,98000,204400,,1,0,26,,0,,20000,,0,1,224,
11034,03/11/2023,105000,178100,0,1,0,39,,1,,20000,,2,1,78,
11035,28/08/2024,164000,200100,0,1,1,37,49,1,0,12661,7339,0,0,5,
11036,02/08/2022,39000,76100,0,0,0,41,,1,,20000,,2,0,95,
11037,27/12/2021,634000,1073900,3,0,0,37,,0,,82038,,2,1,79,
11038,28/08/2023,141000,225800,2,1,1,53,61,1,0,11343,8657,2,0,51,27/09/2023
11039,19/04/2022,312000,533600,0,1,1,53,72,1,0,27061,20378,3,0,174,
11040,19/09/2022,202000,239800,1,1,1,56,54,0,1,12728,7272,3,0,226,
11041,22/01/2022,388000,564500,0,1,1,34,21,1,0,25204,22570,3,0,15,
11042,11/09/2022,94000,146500,0,0,0,52,,1,,20000,,2,1,82,16/10/2022
11043,08/04/2023,64000,75300,0,1,1,31,53,0,1,5209,14791,2,0,56,
11044,20/01/2023,97000,231500,0,2,1,50,47,0,1,10424,11949,2,0,1,
11045,29/08/2022,128000,319000,0,1,0,34,,1,,25070,,3,0,90,
11046,11/07/2023,136000,205800,0,0,0,40,,1,,20000,,,,97,
11047,18/07/2023,329000,429000,0,1,0,45,,0,,39575,,3,,1,
11048,08/03/2022,111000,192900,0,1,0,51,,0,,20000,,3,0,176,
11049,23/03/2024,225000,348600,,2,1,67,18,1,0,14680,11557,2,1,,14/05/2024
11050,08/12/2021,34000,70400,0,1,0,49,,0,,20000,,2,0,230,26/12/2021
11051,27/12/2022,136000,213700,0,1,0,53,,1,,20000,,1,1,62,06/02/2023
11052,24/02/2022,110000,204500,0,0,0,56,,1,,20000,,1,0,227,20/03/2022
11053,27/03/2024,164000,493400,3,1,0,28,,1,,32958,,3,0,59,
11054,03/06/2022,108000,172100,0,1,0,65,,0,,20000,,2,0,78,
11055,19/03/2022,435000,635700,0,1,0,33,,1,,70835,,2,0,72,16/04/2022
11056,03/09/2022,425000,871000,0,1,0,45,,0,,82414,,2,0,77,
11057,06/11/2021,188000,404600,0,1,0,56,,0,,45534,,3,1,206,
11058,18/04/2023,141000,239500,0,1,0,47,,1,,31404,,2,0,214,
11059,03/04/2022,528000,835200,0,1,0,42,,1,,88367,,2,0,7,
11060,15/02/2023,100000,195700,0,2,0,30,,0,,20000,,0,2,18,03/03/2023
11061,18/10/2023,181000,284000,0,1,0,33,,1,,22420,,2,0,10,16/11/2023
11062,18/03/2022,354000,564200,2,2,0,58,,0,,48058,,3,1,57,
11063,25/05/2024,149000,257800,0,1,0,51,,1,,22521,,2,0,37,18/06/2024
11064,20/07/2022,448000,718000,0,1,1,58,45,1,0,40873,11861,2,0,212,
11065,27/08/2024,61000,146700,0,2,0,41,,0,,20000,,2,0,85,
11066,06/05/2024,73000,127900,0,1,1,39,55,0,1,10505,9495,2,0,59,
11067,13/07/2024,93000,167300,0,,0,18,,1,,20000,,3,0,81,27/07/2024
11068,04/01/2024,391000,797600,1,1,0,29,,1,,69444,,3,0,13,
11069,01/08/2023,24000,30500,0,2,0,26,,1,,20000,,2,0,184,
11070,01/09/2022,178000,201000,0,1,0,54,,0,,20000,,3,0,79,
11071,29/10/2021,130000,200500,0,,1,51,52,0,1,13938,6062,0,1,61,14/11/2021
11072,16/11/2021,78000,141700,0,0,0,61,,1,,20000,,2,0,57,
11073,03/02/2024,208000,324900,0,1,1,33,18,1,0,20580,6089,3,1,18,23/02/2024
11074,05/08/2023,110000,203800,0,,1,51,31,1,0,9551,10449,1,2,70,
11075,10/09/2021,121000,212900,0,1,0,31,,0,,20000,,1,1,55,
11076,26/08/2024,205000,273600,0,1,0,18,,0,,28510,,3,0,17,
11077,20/11/2021,95000,119200,0,2,1,39,32,1,0,10325,9675,2,1,217,21/01/2022
11078,28/07/2023,371000,731700,0,1,0,33,,1,,65987,,2,0,95,
11079,26/01/2023,145000,241300,0,1,1,54,75,0,1,10170,11185,2,1,54,28/02/2023
11080,08/12/2022,69000,141300,0,2,1,75,57,0,0,7072,12928,2,0,93,
11081,24/08/2022,24000,137100,,0,0,57,,0,,20000,,2,1,184,
11082,10/10/2023,146000,262900,0,1,0,36,,1,,33742,,2,2,203,02/11/2023
11083,04/11/2021,264000,313800,,1,1,53,18,1,0,7260,20564,2,1,230,31/01/2022
11084,07/09/2023,523000,702200,0,1,0,25,,0,,63454,,3,0,196,
11085,02/05/2022,123000,208600,0,1,0,75,,0,,20000,,1,0,88,
11086,01/06/2024,114000,196300,0,1,0,65,,1,,21278,,2,0,76,
11087,11/09/2022,83000,134600,0,1,1,69,56,0,1,12674,7326,2,0,28,07/10/2022
11088,10/02/2022,242000,418400,0,2,0,24,,0,,32357,,2,0,9,
11089,26/08/2024,173000,289600,0,2,1,49,61,1,0,24068,22004,3,0,56,
11090,18/04/2024,76000,209300,0,0,1,38,75,1,0,8903,14802,1,0,55,29/04/2024
11091,01/12/2023,74000,211500,0,1,1,28,67,0,1,12887,7113,2,0,62,
11092,21/02/2024,324000,450500,0,2,0,48,,0,,33590,,2,0,55,28/03/2024
11093,27/12/2022,37000,125000,0,1,1,49,46,0,1,13638,6362,2,2,254,30/01/2023
11094,04/09/2023,256000,417100,2,1,0,39,,0,,37711,,3,1,57,09/10/2023
11095,02/12/2021,64000,207000,3,2,0,42,,1,,21513,,1,0,33,
11096,29/08/2024,310000,470600,0,1,1,61,62,1,0,22878,12543,2,2,45,
11097,10/04/2024,845000,1144200,2,,0,39,,1,,86121,,,1,50,
11098,25/03/2022,390000,440700,0,1,1,42,56,1,0,21640,21901,3,0,191,
11099,07/02/2024,87000,158400,0,1,0,46,,1,,20000,,3,0,56,13/03/2024
11100,08/04/2024,122000,221000,0,1,1,39,26,1,0,11778,8222,2,0,76,19/04/2024
11101,08/08/2022,110000,204200,0,1,1,54,43,0,1,3979,16021,1,0,21,
11102,09/08/2024,790000,913700,0,1,0,38,,1,,76215,,2,0,89,
11103,07/06/2024,40000,58300,2,1,0,27,,1,,20000,,2,0,75,
11104,11/08/2024,256000,327000,0,,1,47,58,0,1,11006,12448,2,0,1,
11105,11/08/2023,186000,310400,3,1,1,43,37,1,0,12814,13644,3,0,60,07/09/2023
11106,04/02/2022,125000,210200,0,1,0,31,,0,,24721,,1,0,222,
11107,28/07/2023,62000,118400,0,1,0,53,,1,,20000,,2,0,76,
11108,29/08/2023,321000,882200,0,1,0,71,,0,,112657,,3,0,13,12/09/2023
11109,13/04/2022,61000,210100,0,1,0,69,,0,,20000,,1,1,65,
11110,23/04/2024,148000,212100,0,1,0,59,,0,,20000,,,0,59,
11111,01/08/2023,160000,203000,0,1,1,43,33,1,0,2214,18935,1,,52,27/10/2023
11112,22/04/2024,109000,211700,,2,1,53,46,1,0,10284,10156,1,0,79,10/05/2024
11113,14/08/2022,64000,108000,0,2,0,28,,1,,20000,,2,0,78,
11114,09/09/2022,126000,183200,0,1,0,42,,1,,20000,,2,1,7,
11115,24/05/2023,155000,191300,0,2,0,48,,0,,20000,,0,1,190,
11116,01/03/2024,25000,34200,2,1,1,36,49,0,1,10260,9740,2,0,228,
11117,14/08/2022,82000,188900,0,1,0,32,,0,,20000,,2,0,,
11118,16/05/2024,75000,177100,0,1,0,72,,0,,20000,,,0,88,
11119,30/08/2022,182000,312900,0,0,1,56,18,0,1,16332,8528,2,1,19,
11120,21/05/2023,542000,846500,,2,1,28,39,0,1,57223,10986,3,1,154,
11121,18/04/2023,130000,272200,0,,0,59,,0,,20807,,2,0,86,
11122,29/12/2021,209000,299800,0,1,0,34,,0,,24136,,2,,220,
11123,12/08/2024,336000,648300,0,1,0,45,,1,,54298,,2,0,,
11124,17/02/2022,263000,608100,3,1,0,64,,0,,69300,,3,0,82,15/02/2022
11125,07/08/2023,169000,340100,0,2,0,64,,1,,30529,,2,0,43,20/08/2023
11126,24/09/2021,518000,1090800,0,2,0,31,,1,,143208,,2,0,4,07/10/2021
11127,05/09/2023,106000,245500,0,2,0,26,,1,,31830,,3,0,81,
11128,11/08/2022,91000,180000,0,0,0,56,,0,,20000,,2,0,207,
11129,28/01/2022,126000,179100,2,1,0,41,,0,,20000,,2,0,16,26/02/2022
11130,28/08/2022,106000,195900,0,1,1,18,50,0,1,4299,15701,0,0,245,
11131,03/09/2022,103000,147100,0,0,0,45,,0,,20000,,2,0,47,06/09/2022
11132,07/03/2023,88000,114700,,1,1,51,31,0,1,16524,3476,2,1,216,11/04/2023
11133,15/03/2023,126000,185000,1,1,0,45,,1,,36247,,,0,77,02/04/2023
11134,10/08/2023,205000,328200,,2,0,50,,0,,32696,,2,2,189,17/09/2023
11135,29/03/2024,162000,276500,0,1,0,56,,0,,29009,,2,0,59,
11136,25/08/2022,169000,309000,0,2,0,49,,0,,26762,,2,0,165,23/09/2022
11137,18/10/2022,352000,538100,0,1,0,74,,1,,49582,,2,0,15,
11138,06/03/2023,34000,105300,0,1,0,22,,0,,20000,,3,,13,
11139,06/03/2022,165000,216700,0,1,0,56,,1,,20000,,3,0,80,
11140,15/03/2022,122000,206800,,1,1,18,53,1,0,13450,6550,1,1,77,
11141,25/01/2022,52000,116600,0,2,1,69,41,1,1,15152,4848,2,,73,
11142,03/09/2022,71000,125400,0,1,0,42,,0,,20000,,3,0,3,
11143,26/02/2023,177000,323200,0,1,0,56,,0,,27999,,3,0,50,
11144,28/02/2024,96000,175400,,2,0,18,,0,,20000,,3,0,59,
11145,18/04/2024,569000,1205500,0,,0,29,,1,,117679,,2,0,235,09/05/2024
11146,05/12/2023,332000,601800,0,2,0,49,,1,,49277,,3,0,11,
11147,04/11/2021,59000,109000,0,1,1,29,49,0,1,13532,6468,2,2,15,16/11/2021
11148,09/06/2023,127000,206300,0,1,1,25,42,1,0,9618,10382,1,1,52,18/06/2023
11149,27/01/2022,517000,779800,0,1,0,36,,0,,97349,,2,0,13,
11150,07/04/2023,191000,271300,0,2,0,25,,1,,20000,,2,0,52,
11151,08/12/2023,1118000,1546100,2,1,1,56,18,0,1,77451,34290,3,0,,30/01/2024
11152,20/11/2022,84000,156900,,1,0,49,,1,,26275,,2,2,,
11153,29/08/2022,34000,80300,0,1,0,47,,1,,20000,,2,0,81,
11154,10/01/2024,301000,458200,0,2,1,64,47,1,1,28026,25754,2,0,83,
11155,29/12/2021,109000,526100,0,0,0,48,,0,,49273,,2,0,5,
11156,24/02/2023,369000,484400,0,1,0,34,,0,,36129,,2,0,60,
11157,03/03/2023,80000,200100,0,1,1,34,54,1,0,9514,10486,1,0,90,
11158,22/08/2024,83000,140700,0,1,0,44,,1,,20000,,2,0,37,
11159,04/04/2023,222000,325400,1,1,0,38,,0,,28441,,2,0,150,
11160,18/08/2022,145000,214200,0,,1,60,38,1,0,7575,12694,1,1,127,
11161,03/12/2022,437000,884000,0,1,1,49,41,0,1,47919,91377,3,2,209,
11162,24/05/2024,256000,363100,2,0,0,44,,0,,33094,,2,0,47,23/06/2024
11163,21/08/2024,170000,239800,0,1,0,42,,0,,20000,,2,0,52,
11164,20/11/2021,75000,122600,0,1,1,37,41,0,1,13937,6063,,0,82,29/12/2021
11165,22/03/2022,291000,528000,0,1,0,26,,1,,55259,,3,,55,27/03/2022
11166,28/03/2023,174000,400400,0,1,1,33,21,0,1,15316,14192,3,0,76,09/04/2023
11167,15/06/2023,97000,187400,0,1,0,59,,1,,20000,,2,1,13,
11168,01/12/2022,184000,301300,0,2,0,30,,0,,28658,,2,0,26,29/12/2022
11169,31/03/2022,75000,123500,0,1,1,29,64,0,1,9197,10803,2,0,225,
11170,13/06/2024,50000,70900,0,2,1,41,56,0,1,13839,6161,2,0,77,
11171,30/07/2024,164000,199800,0,1,1,43,42,0,1,8619,11381,0,1,216,
11172,30/08/2023,156000,253500,0,2,1,62,43,0,1,15813,10604,2,0,91,
11173,31/03/2024,55000,138000,0,2,0,42,,1,,20000,,2,1,61,13/04/2024
11174,14/04/2024,156000,406600,0,1,1,72,38,0,1,22460,18277,2,2,,20/05/2024
11175,12/09/2022,287000,480700,0,1,0,27,,1,,40891,,2,1,91,
11176,01/12/2023,116000,204300,0,2,0,31,,1,,21212,,1,0,15,
11177,19/02/2024,287000,507300,0,1,0,56,,1,,44594,,3,1,18,17/03/2024
11178,16/06/2022,76000,197700,0,2,0,75,,1,,20000,,,0,95,
11179,21/10/2023,371000,645300,0,2,1,54,42,0,1,37777,22002,3,0,85,
11180,28/09/2023,109000,205300,2,2,0,51,,0,,20000,,2,0,80,
11181,09/09/2022,118000,194900,0,,1,26,56,1,0,13230,6770,0,0,74,14/10/2022
11182,14/01/2022,94000,139400,0,0,0,50,,0,,20000,,3,0,19,
11183,08/09/2021,122000,196400,0,1,0,53,,1,,20000,,2,1,0,
11184,17/11/2021,405000,726700,2,1,1,38,41,0,1,20752,53842,3,,81,
11185,01/05/2024,46000,66800,,1,0,53,,0,,20000,,2,2,60,
11186,23/07/2022,114000,185300,0,1,0,33,,0,,20000,,3,0,83,
11187,05/09/2022,53000,107900,0,2,0,45,,1,,20000,,2,0,41,
11188,07/11/2023,132000,205300,0,1,1,32,38,1,0,5410,14590,2,1,14,15/12/2023
11189,22/08/2022,141000,223200,0,1,0,49,,1,,22308,,2,0,,
11190,06/09/2022,492000,816000,0,1,1,37,75,1,0,48902,41751,2,2,,
11191,07/03/2022,125000,238700,0,1,1,52,30,1,0,12194,10744,2,0,213,13/04/2022
11192,12/09/2021,264000,544900,0,0,0,38,,1,,56727,,3,0,77,10/10/2021
11193,15/02/2023,283000,428500,0,1,0,61,,1,,38379,,3,0,83,
11194,08/04/2023,132000,200700,0,1,1,46,38,0,1,14122,5878,0,0,245,
11195,26/02/2023,233000,343600,2,0,1,28,57,1,0,12383,13333,2,0,3,18/03/2023
11196,07/08/2024,179000,310500,0,1,1,43,52,1,0,11691,17108,3,0,197,
11197,02/07/2023,89000,164900,,0,0,57,,1,,20000,,,0,60,
11198,01/03/2024,56000,84200,0,1,1,23,29,0,1,7409,12591,2,0,82,
11199,31/08/2023,114000,157700,0,1,0,58,,1,,20000,,2,,37,27/09/2023
11200,20/05/2024,70000,102400,0,1,0,42,,0,,20000,,3,0,241,
11201,27/05/2022,173000,256000,0,0,1,44,54,0,0,9598,14494,2,2,152,
11202,24/07/2023,133000,210600,0,1,1,39,26,1,1,7639,13567,1,2,187,
11203,17/07/2024,158000,366600,0,2,1,52,36,1,0,19739,12108,2,0,16,
11204,22/03/2022,353000,843700,0,1,0,60,,1,,85736,,3,0,15,
11205,04/09/2023,144000,175500,0,1,0,38,,1,,20000,,2,0,86,
11206,25/08/2022,75000,97000,0,1,0,55,,0,,20000,,2,0,185,
11207,04/06/2022,184000,398500,0,1,1,50,18,0,0,18215,32349,,0,54,09/06/2022
11208,05/08/2023,105000,231300,0,2,0,58,,1,,23370,,2,0,72,
11209,31/07/2024,149000,212100,0,1,1,21,36,1,0,8103,12959,1,0,15,
11210,15/08/2024,138000,206200,0,2,0,54,,0,,20000,,1,1,216,
11211,29/05/2022,260000,481900,0,0,0,34,,1,,38665,,3,0,77,
11212,21/06/2022,502000,675900,1,1,1,54,45,0,1,23665,49907,2,0,13,
11213,19/06/2022,82000,190800,0,2,0,55,,1,,20000,,2,2,189,
11214,19/03/2023,127000,261800,0,2,1,24,55,1,0,12184,8322,2,0,199,08/05/2023
11215,11/09/2023,79000,212500,0,2,0,51,,1,,28748,,1,0,56,08/09/2023
11216,01/03/2024,90000,113600,0,2,0,45,,0,,20000,,3,0,202,
11217,28/04/2023,290000,388400,0,,0,39,,0,,25990,,2,0,,
11218,22/09/2022,156000,210000,0,2,0,44,,1,,22572,,1,0,15,
11219,03/06/2024,389000,590800,0,2,0,72,,0,,61284,,2,1,15,
11220,12/02/2024,139000,233000,0,1,0,47,,1,,20460,,3,1,61,
11221,29/07/2022,225000,340300,0,1,0,45,,0,,49035,,2,0,,
11222,25/01/2023,236000,354400,3,1,0,48,,0,,31696,,3,0,,27/02/2023
11223,15/07/2023,76000,138300,0,1,1,59,30,0,1,11536,8464,2,1,56,11/08/2023
11224,04/04/2022,268000,456900,0,1,0,63,,1,,45232,,3,0,73,
11225,01/09/2022,380000,767400,0,1,0,59,,1,,52003,,2,,,
11226,28/01/2023,112000,130000,0,2,0,37,,1,,20000,,2,1,73,
11227,13/12/2023,70000,134600,1,2,0,47,,0,,20000,,2,,12,
11228,11/02/2023,106000,210800,0,2,0,27,,0,,20000,,1,0,96,
11229,10/08/2023,82000,211500,1,0,1,36,75,1,0,11545,8455,2,0,6,
11230,27/10/2023,156000,216600,0,2,1,19,45,1,0,11919,8081,3,1,83,
11231,31/03/2022,84000,194700,0,1,1,60,54,0,1,15209,4791,0,1,82,24/04/2022
11232,08/04/2023,102000,159200,3,2,1,28,47,0,1,8145,11855,,1,244,
11233,24/08/2022,252000,595400,0,1,0,38,,0,,51457,,3,0,82,
11234,08/10/2021,122000,158400,0,1,1,48,21,0,1,14066,5934,2,1,203,
11235,26/10/2022,225000,298700,0,1,0,38,,0,,37009,,2,0,79,29/11/2022
11236,12/03/2024,57000,202100,,1,1,59,39,1,0,10788,9212,0,0,15,10/03/2024
11237,20/08/2024,409000,683200,0,1,1,68,32,0,1,31750,35823,,2,54,
11238,23/02/2023,145000,286600,0,1,1,69,41,1,0,9172,20350,,0,8,
11239,16/03/2024,110000,211800,3,1,1,64,53,0,1,10900,9100,2,2,55,
11240,22/08/2024,59000,402700,0,2,1,75,40,0,1,22823,14070,3,,76,
11241,11/05/2024,363000,646200,0,1,0,53,,0,,85526,,3,0,63,
11242,10/08/2022,127000,167200,0,1,0,46,,0,,20000,,3,0,73,23/09/2022
11243,29/05/2024,207000,419500,0,0,1,24,39,0,1,23267,25806,2,0,76,
11244,02/04/2024,105000,165100,0,2,0,37,,0,,20000,,3,0,18,
11245,11/10/2021,115000,210400,0,1,0,56,,0,,20000,,1,1,193,
11246,16/06/2024,741000,917200,,1,0,32,,1,,80950,,3,1,80,
11247,14/08/2023,987000,1405600,0,1,0,23,,1,,116633,,2,1,67,
11248,25/08/2024,553000,690000,0,1,0,55,,0,,72057,,,1,79,
11249,03/09/2022,137000,163100,2,1,1,30,57,1,1,10244,9756,2,2,84,
11250,28/11/2023,43000,75200,0,2,0,56,,0,,20000,,2,1,169,
11251,22/03/2023,156000,246800,0,1,0,33,,0,,22039,,2,0,,
11252,20/03/2023,139000,206200,0,2,0,60,,1,,20000,,1,0,236,
11253,12/04/2024,118000,224300,0,0,1,48,27,1,1,14043,9856,2,2,38,
11254,17/08/2024,186000,272100,0,1,0,53,,0,,20000,,3,0,189,
11255,21/12/2023,490000,1051100,0,1,0,40,,0,,81873,,2,1,86,
11256,06/10/2023,128000,209200,0,1,0,49,,0,,20000,,1,0,50,
11257,10/06/2022,139000,206600,0,1,1,39,54,1,0,10970,9885,1,,22,
11258,12/08/2024,95000,194100,2,1,0,43,,0,,20000,,0,1,86,
11259,02/10/2021,33000,59500,1,1,1,38,41,1,0,12721,7279,2,1,86,02/10/2021
11260,13/03/2024,97000,160100,0,1,0,47,,1,,20000,,2,1,73,
11261,24/03/2022,64000,120200,0,2,1,48,59,1,0,12377,7623,2,0,184,
11262,28/09/2023,165000,264900,3,2,1,57,52,1,0,8320,11680,2,,84,
11263,11/02/2024,88000,137500,0,1,1,60,23,1,0,10689,9311,2,1,88,
11264,06/09/2023,81000,291500,0,2,1,62,47,1,0,18084,9807,3,0,18,17/09/2023
11265,17/04/2023,53000,92300,3,1,0,18,,0,,20000,,2,1,15,
11266,05/09/2023,328000,475000,0,1,0,63,,1,,41003,,,0,66,
11267,15/03/2022,125000,209800,0,1,1,38,62,0,1,8497,12880,2,0,79,
11268,14/06/2022,66000,125700,0,2,0,21,,0,,20000,,2,2,,11/06/2022
11269,24/07/2023,189000,323000,0,1,1,51,71,0,1,14644,11958,2,0,82,
11270,27/09/2022,46000,96900,0,1,0,35,,0,,20000,,2,1,79,29/09/2022
11271,07/07/2024,673000,1005500,0,2,0,65,,1,,107721,,2,,50,
11272,12/09/2021,178000,241200,3,1,0,48,,0,,20346,,2,0,200,
11273,20/02/2022,50000,84700,0,1,0,35,,1,,20000,,2,0,15,
11274,21/08/2022,241000,339500,0,1,1,44,41,0,1,18789,12461,2,0,187,01/10/2022
11275,21/08/2022,205000,297100,0,2,1,65,32,0,1,13021,16812,2,1,87,
11276,25/07/2024,318000,466200,0,1,0,18,,0,,39245,,,1,32,
11277,04/03/2024,185000,202900,0,1,1,52,63,0,1,8668,12213,0,0,6,
11278,12/11/2021,125000,210900,0,0,0,29,,1,,20000,,1,1,41,21/12/2021
11279,27/08/2023,210000,422900,0,1,0,56,,0,,47291,,2,0,8,
11280,29/05/2023,174000,290900,0,0,1,72,34,1,0,6484,14611,,0,15,
11281,13/10/2023,365000,512900,0,2,0,75,,1,,58682,,2,1,40,
11282,21/04/2022,90000,136600,,1,0,38,,1,,20000,,2,2,17,
11283,30/01/2022,168000,257900,0,2,0,40,,1,,20000,,2,0,8,
11284,13/03/2022,103000,228300,0,2,0,55,,1,,22085,,2,1,19,
11285,12/02/2023,209000,319400,1,1,0,63,,0,,27450,,2,,36,
11286,22/07/2022,154000,192400,0,2,0,36,,1,,20000,,2,0,39,
11287,09/02/2022,112000,160100,1,1,0,54,,0,,20000,,2,1,179,
11288,30/09/2021,205000,326100,0,1,0,68,,0,,25072,,2,0,56,
11289,11/07/2023,128000,222300,0,1,0,69,,0,,20000,,2,0,154,23/08/2023
11290,25/09/2022,30000,75600,0,0,0,50,,1,,20000,,2,1,159,
11291,10/08/2024,231000,414400,0,2,0,51,,0,,41349,,2,1,91,
11292,24/03/2023,48000,74900,0,0,1,42,56,1,0,10556,9444,2,0,15,21/04/2023
11293,26/10/2021,114000,161900,0,1,0,54,,1,,20000,,3,0,86,24/11/2021
11294,03/11/2023,152000,198700,0,2,0,29,,1,,20000,,2,0,177,
11295,10/03/2024,75000,136700,0,1,0,38,,1,,20000,,2,0,74,
11296,10/06/2023,90000,198600,0,0,0,54,,0,,20000,,3,2,34,
11297,13/07/2022,239000,329400,0,1,0,51,,1,,32366,,2,0,57,
11298,09/12/2023,365000,579600,0,1,0,40,,0,,46379,,2,0,87,24/12/2023
11299,09/09/2022,180000,267000,0,1,0,53,,1,,30427,,3,2,208,
11300,11/03/2024,114000,240900,0,,0,20,,0,,26275,,2,0,77,
11301,28/09/2023,28000,57000,0,1,0,37,,1,,20000,,2,0,78,
11302,12/09/2021,55000,97500,0,1,1,57,18,0,1,9275,10725,2,1,212,
11303,11/08/2022,112000,157100,0,2,1,26,43,1,0,10745,9255,2,0,58,
11304,26/03/2024,109000,141300,0,2,1,69,46,1,0,6415,13585,2,0,72,
11305,04/04/2022,157000,237900,0,2,0,55,,1,,20000,,,0,227,24/04/2022
11306,08/04/2022,111000,198400,0,2,1,67,45,1,1,8653,11347,1,0,12,
11307,27/02/2023,111000,166600,0,1,0,41,,1,,20000,,2,0,177,
11308,25/03/2024,76000,162700,0,,0,49,,1,,20000,,2,0,30,13/04/2024
11309,04/04/2024,96000,259600,3,1,0,63,,0,,26503,,2,0,227,
11310,27/08/2024,187000,268800,0,2,1,38,29,1,0,11661,16996,2,0,42,
11311,10/06/2024,476000,625000,2,1,1,18,39,0,0,27881,28596,3,0,52,
11312,31/03/2023,73000,147600,0,1,0,50,,1,,20000,,,1,208,
11313,21/03/2024,104000,206000,0,2,1,48,48,0,1,15816,4184,1,0,56,16/04/2024
11314,07/09/2022,119000,280000,0,1,1,43,23,0,1,19770,15637,2,1,75,04/09/2022
11315,09/08/2024,69000,122000,,1,0,48,,0,,20000,,2,0,17,
11316,15/01/2024,89000,135900,0,2,1,29,41,0,1,8514,11486,,0,80,06/02/2024
11317,29/02/2024,142000,208600,0,1,0,43,,1,,20000,,1,0,89,
11318,15/11/2023,47000,74500,0,0,1,18,26,0,1,7834,12166,2,0,234,
11319,14/05/2022,393000,789700,0,1,0,47,,0,,62282,,3,,87,19/05/2022
11320,06/01/2024,121000,166100,0,2,1,51,48,1,0,15134,4866,3,1,173,03/02/2024
11321,10/10/2023,72000,151900,0,1,1,41,61,0,1,4559,15441,2,0,37,13/10/2023
11322,12/07/2023,164000,293100,1,1,0,57,,1,,24837,,3,1,207,
11323,04/02/2022,54000,153500,0,1,1,26,41,0,0,11290,8710,2,0,85,10/02/2022
11324,19/11/2022,123000,196500,0,1,1,34,25,1,0,5703,14833,0,0,188,06/01/2023
11325,02/04/2022,99000,188100,2,2,1,34,33,1,0,8793,11207,2,0,5,
11326,22/06/2023,16000,46200,0,2,0,57,,0,,20000,,2,0,63,
11327,21/02/2023,89000,139200,0,1,0,40,,0,,20000,,,0,59,06/03/2023
11328,18/08/2023,170000,289400,0,1,1,50,45,0,0,14439,13547,2,1,89,
11329,24/08/2022,129000,202100,0,1,1,50,52,1,0,10310,9690,1,0,71,
11330,19/08/2022,39000,58500,0,1,0,29,,1,,20000,,2,0,37,
11331,20/04/2024,126000,205600,0,2,0,41,,0,,20000,,3,,215,15/05/2024
11332,26/10/2022,181000,219100,0,,0,38,,0,,20000,,2,0,49,
11333,26/05/2022,70000,143400,0,2,0,39,,1,,20000,,2,0,12,
11334,13/07/2022,213000,298100,1,2,1,37,63,0,1,22528,7722,3,0,6,
11335,23/07/2024,181000,259000,2,1,0,45,,1,,20788,,2,1,81,07/08/2024
11336,25/05/2024,165000,286200,0,0,1,56,46,0,1,8163,13309,2,0,18,03/07/2024
11337,07/10/2021,244000,374500,2,1,1,36,51,1,0,12283,12766,2,0,203,
11338,08/10/2022,206000,329400,0,1,1,50,46,1,0,15451,7351,3,0,241,
11339,30/03/2023,110000,203900,0,1,0,29,,1,,26379,,0,0,156,
11340,01/09/2022,118000,196400,2,2,0,52,,0,,20000,,0,0,162,
11341,17/08/2024,168000,250900,0,0,0,28,,0,,23637,,2,0,,
11342,17/07/2024,58000,114900,0,0,0,40,,0,,20000,,3,1,192,
11343,20/01/2022,405000,467100,0,1,0,52,,1,,39953,,2,0,235,
11344,31/07/2024,71000,125700,0,1,1,59,60,0,1,9683,10317,2,0,88,
11345,11/08/2022,295000,678500,0,1,1,45,36,0,1,13808,47897,3,0,18,08/09/2022
